Siglas	Votos	Diputados	Candidatura
censo	153109	3	
participacion	125015		
abstencion	28094		
nulos	2492		
blancos	394		
UCD	55837	2	UNION DE CENTRO DEMOCRATICO
PSOE	33693	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	7398	0	PARTIDO COMUNISTA DE ESPAÑA
AP	7223	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	13730	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	2895	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	955	0	FRENTE DEMOCRATICO DE IZQUIERDAS
FJONSA	398	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
