Siglas	Votos	Diputados	Candidatura
censo	177150	264308	
participacion	2420		
abstencion	174730		
nulos	229		
blancos	134122		
PP	71362	2	PARTIDO POPULAR
PSOE	36589	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	9036	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	9947	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	1273	0	EQUO
PACMA	620	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
Eb	498	0	ESCAÑOS EN BLANCO
ANTICAPITALISTAS	194	0	ANTICAPITALISTAS
UCE	92	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PCAS	197	0	PARTIDO CASTELLANO
D.N.	471	0	DEMOCRACIA NACIONAL
CCD	99	0	CIUDADANOS DE CENTRO DEMOCRÁTICO
