Siglas	Votos	Diputados	Candidatura
censo	3466533	33	
participacion	2337309		
abstencion	1129224		
nulos	42753		
blancos	9714		
UCD	387543	6	UNION DE CENTRO DEMOCRATICO
PSOE	694847	12	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	436908	7	PARTIDO COMUNISTA DE ESPAÑA
CD	84195	1	COALICION DEMOCRATICA
CIU	362427	6	COALICION CONVERGENCIA Y UNIO
UN	20743	0	PARTIDO UNION NACIONAL
PTE	36001	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	29868	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	11122	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
ERFN	88770	1	ESQUERRA REPUBLICANA DE CATALUNYA - FRONT NACIONAL
EE	2550	0	EUSKADIKO EZKERRA
MC-OIC	10714	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BEAN	41430	0	BLOC D'ESQUERRAD'ALLIBERAMENT NACIONAL
IR	15019	0	IZQUIERDA REPUBLICANA
PCARL	2554	0	PARTIDO CARLISTA
OCEBR-UCE	14635	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	10022	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	5775	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	3908	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
PLIB	3267	0	PARTIDO LIBERAL
PSIN	5932	0	PARTIDO SINDICALISTA
ULE	1838	0	UNION PARA LA LIBERTAD DE EXPRESION
E CATALA	5767	0	ESTAT CATALA
DSCC	4976	0	DEMOCRACIAL SOCIAL CRISTIANA DE CATALUÑA
PPROV	1622	0	PARTIDO PROVERISTA
PIPPA	2409	0	PARTIDO INDEPENDIENTE PRO POLITICA AUSTERA
