Siglas	Votos	Diputados	Candidatura
censo	749572	10	
participacion	572548		
abstencion	177024		
nulos	16313		
blancos	1166		
UCD	91262	2	UNION DE CENTRO DEMOCRATICO
PSOE	140643	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	29968	0	PARTIDO COMUNISTA DE ESPAÑA
AP	36934	1	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	12038	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
PNV	171991	4	EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO
FDI	2767	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	6224	0	ALIANZA SOCIALISTA DEMOCRATICA
AET	2825	0	AGRUPACION ELECTORAL DE TRABAJADORES
EE	30209	0	EUSKADIKO EZKERRA
FUT	4478	0	FRENTE UNIDAD DE LOS TRABAJADORES
ESB	15079	0	PARTIDO SOCIALISTA VASCO
DCV	6034	0	DEMOCRACIA CRISTIANA VASCA
ANV	4617	0	ACCION NACIONALISTA VASCA
