Siglas	Votos	Diputados	Candidatura
censo	532211	5	
participacion	375082		
abstencion	157129		
nulos	2545		
blancos	4320		
PP	131234	2	PARTIDO POPULAR
PSOE	138612	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	53239	1	UNIDOS PODEMOS
C's	38884	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	3238	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	455	0	RECORTES CERO-GRUPO VERDE
UPyD	589	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	638	0	VOX
PCPE	498	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
CILUS	830	0	CIUDADANOS LIBRES UNIDOS
