Siglas	Votos	Diputados	Candidatura
censo	527595	806886	
participacion	9441		
abstencion	518154		
nulos	496		
blancos	407077		
PP	183339	3	PARTIDO POPULAR
PSOE	165348	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	28059	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	13727	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	2149	0	EQUO
PA	4920	0	PARTIDO ANDALUCISTA
UCE	412	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
SAIn	454	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
PRAO	911	0	PARTIDO REGIONALISTA POR ANDALUCIA ORIENTAL
