Siglas	Votos	Diputados	Candidatura
censo	580725	6	
participacion	391433		
abstencion	189292		
nulos	2537		
blancos	2030		
PP	33884	0	PARTIDO POPULAR
PSOE	51764	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	14608	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS	98533	2	PODEMOS
IU-UPeC	10722	0	UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN
EAJ-PNV	91359	2	EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO
PACMA	2276	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
EH Bildu	81257	1	EUSKAL HERRIA BILDU
UPYD	1313	0	UNIÓN PROGRESO Y DEMOCRACIA
RECORTES CE	782	0	RECORTES CERO-GRUPO VERDE
Ln	368	0	LIBERTAD NAVARRA, LIBERTATE NAFARRA
