Siglas	Votos	Diputados	Candidatura
censo	1845303	1442598	
participacion	39301		
abstencion	1806002		
nulos	1464020		
blancos	7433		
PSOE	613833	7	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	665526	8	PARTIDO POPULAR
IU	78515	1	IZQUIERDA UNIDA
ERC	8293	0	ESQUERRA REPUBLICANA DE CATALUNYA
BLOC-EV	27050	0	BLOC NACIONALISTA VALENCIA-ESQUERRA VERDA
CENB	3628	0	CIUDADANOS EN BLANCO
LV-E	11127	0	LOS VERDES-ECOPACIFISTAS
CDS	2539	0	CENTRO DEMOCRATICO Y SOCIAL
PH	905	0	PARTIDO HUMANISTA
P.CANNABIS	9604	0	PART. CANNABIS POR LA LEGALIZACION Y NORMALIZACION
PFyV	1991	0	PARTIDO FAMILIA Y VIDA
DN	801	0	DEMOCRACIA NACIONAL
PCPE	1111	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	563	0	FALANGE ESPAÑOLA DE LAS JONS
FE	539	0	LA FALANGE
POSI	741	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
MSR	261	0	MOVIMIENTO SOCIAL REPUBLICANO
PADE	322	0	PARTIDO DEMOCRATA ESPAÑOL
FA	366	0	FALANGE AUTENTICA
ESPAÑA 2000	1644	0	ESPAÑA 2000
IRV	2111	0	IDENTIDAD REINO DE VALENCIA
PSICV	1096	0	P.SOCIALDEMOCRATA IND. DE LA COMUNITAT VALENCIANA
PRF	610	0	PARTIDO REPUBLICANO
FDE	242	0	FRENTE DEMOCRATICO ESPAÑOL
