Siglas	Votos	Diputados	Candidatura
censo	154441	3	
participacion	110537		
abstencion	43904		
nulos	1002		
blancos	1418		
PSOE	40670	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	33721	1	PARTIDO POPULAR
VOX	20108	0	VOX
PODEMOS-IU	7529	0	UNIDAS PODEMOS
Cs	5094	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	545	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	125	0	RECORTES CERO-GRUPO VERDE
PUM+J	129	0	POR UN MUNDO MÁS JUSTO
PCPE	83	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PCTE	66	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
P-LIB	47	0	PARTIDO LIBERTARIO
