Siglas	Votos	Diputados	Candidatura
censo	534828	374502	
participacion	8555		
abstencion	526273		
nulos	379635		
blancos	2480		
P.S.O.E.	169246	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	66945	1	PARTIDO POPULAR
I.U.	11448	0	IZQUIERDA UNIDA
CiU	79601	1	CONVERGENCIA I UNIO
UPyD	498	0	UNION PROGRESO Y DEMOCRACIA
ESQUERRA	35433	0	ESQUERRA REPUBLICANA DE CATALUNYA
C's	1862	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PACMA	1048	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
PUM+J	469	0	POR UN MUNDO MAS JUSTO
P.S.D.	717	0	PARTIDO SOCIAL DEMOCRATA
P.C.P.E.	528	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	215	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	153	0	DEMOCRACIA NACIONAL
PFyV	135	0	FAMILIA Y VIDA
PH	126	0	PARTIDO HUMANISTA
P.O.S.I.	297	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
AES	57	0	ALTERNATIVA ESPAÑOLA
E-2000	101	0	ESPAÑA 2000
RC	794	0	PARTIT REPUBLICA CATALA
Ei	420	0	EI ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESCONTENTS
F.A.	77	0	FALANGE AUTENTICA
AMD	186	0	ALTERNATIVA MOTOR Y DEPORTES
IR	235	0	IZQUIERDA REPUBLICANA
A.u.N.	104	0	ALIANZA NACIONAL
P.C.	100	0	PARTIDO CARLISTA
PxCat	675	0	PARTIT PER CATALUNYA
LI-LITCI	70	0	LUCHA INTERNACIONALISTA
N som	105	0	NOSALTRES SOM
