Siglas	Votos	Diputados	Candidatura
censo	526508	346202	
participacion	1614		
abstencion	524894		
nulos	348648		
blancos	323		
PSOE	137363	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	117007	3	COALICION POPULAR
CDS	38510	0	CENTRO DEMOCRATICO Y SOCIAL
IU	7942	0	COALICION IZQUIERDA UNIDA
MUC	1713	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	24379	0	PARTIDO REFORMISTA DEMOCRATICO
FE-JONS	1062	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	1105	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	800	0	UNIDAD  POPULAR REPUBLICANA
POSI	583	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PSM-EN	7539	0	PSM ESQUERRA NACIONALISTA
PORE	601	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
