Siglas	Votos	Diputados	Candidatura
censo	280820	183220	
participacion	2048		
abstencion	278772		
nulos	184557		
blancos	1137		
PSOE	52504	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	22713	0	PARTIDO POPULAR
IU	6835	0	IZQUIERDA UNIDA
CDS	7282	0	CENTRO DEMOCRATICO Y SOCIAL
CIU	76602	2	CONVERGENCIA I UNIO
RUIZ-MATEOS	2154	0	AGRUPACION RUIZ-MATEOS
LVE	1186	0	LOS VERDES ECOLOGISTAS
PTE-UC	480	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
ERC	6715	0	ESQUERRA REPUBLICANA DE CATALUNYA
PST	674	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	919	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
AV-MEC	2216	0	ALTERNATIVA VERDA-MOVIMENT ECOLOG. DE CATALUNYA
VERDE	723	0	VERTICE ESPAÑOL REIVINDICAC. DESARROLLO ECOLOGICO
CSD	418	0	COALICION SOCIALDEMOCRATA
PH	158	0	PARTIDO HUMANISTA
AR	120	0	ALIANZA POR LA REPUBLICA
PORE	170	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
PED	153	0	UNIDAD CENTRISTA-P.E.D.
ENV-URV	81	0	ESQUERRA NACIONALISTA VALENCIANA - URV
