Siglas	Votos	Diputados	Candidatura
censo	372005	5	
participacion	251500		
abstencion	120505		
nulos	3685		
blancos	591		
UCD	69926	2	UNION DE CENTRO DEMOCRATICO
PSOE	71417	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	35283	1	PARTIDO COMUNISTA DE ESPAÑA
CD	9998	0	COALICION DEMOCRATICA
CIU	34792	0	COALICION CONVERGENCIA Y UNIO
UN	2311	0	PARTIDO UNION NACIONAL
PTE	1201	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	1038	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
ERFN	11382	0	ESQUERRA REPUBLICANA DE CATALUNYA - FRONT NACIONAL
MC-OIC	1295	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BEAN	2117	0	BLOC D'ESQUERRAD'ALLIBERAMENT NACIONAL
IR	1099	0	IZQUIERDA REPUBLICANA
PCARL	1622	0	PARTIDO CARLISTA
OCEBR-UCE	921	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	1746	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	375	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	410	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
ULE	291	0	UNION PARA LA LIBERTAD DE EXPRESION
