Siglas	Votos	Diputados	Candidatura
censo	717942	477057	
participacion	4804		
abstencion	713138		
nulos	479464		
blancos	814		
PSOE	286104	7	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	93284	2	COALICION POPULAR
CDS	26080	0	CENTRO DEMOCRATICO Y SOCIAL
IU	27527	0	COALICION IZQUIERDA UNIDA
MUC	3743	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	3234	0	PARTIDO REFORMISTA DEMOCRATICO
PA	19682	0	PARTIDO ANDALUCISTA
PST	2117	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCC	489	0	PARTIT DELS COMUNISTES DE CATALUNYA
FE-JONS	1419	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	961	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	938	0	UNIDAD  POPULAR REPUBLICANA
POSI	994	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PSPA	2186	0	PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ
