Siglas	Votos	Diputados	Candidatura
censo	283041	241860	
participacion	72248		
abstencion	210793		
nulos	243639		
blancos	23322		
P.S.O.E.	94315	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	114433	2	PARTIDO POPULAR
I.U.	1658	0	IZQUIERDA UNIDA
UPyD	1101	0	UNION PROGRESO Y DEMOCRACIA
B.N.G.	26235	0	BLOQUE NACIONALISTA GALEGO
C's	115	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PUM+J	558	0	POR UN MUNDO MAS JUSTO
LVE	508	0	LOS VERDES DE EUROPA
P.S.D.	288	0	PARTIDO SOCIAL DEMOCRATA
P.C.P.E.	319	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	126	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	82	0	DEMOCRACIA NACIONAL
PFyV	104	0	FAMILIA Y VIDA
PH	137	0	PARTIDO HUMANISTA
AES	43	0	ALTERNATIVA ESPAÑOLA
C.D.L.	181	0	CENTRO DEMOCRATICO LIBERAL
