Siglas	Votos	Diputados	Candidatura
censo	178066	128454	
participacion	1610		
abstencion	176456		
nulos	129582		
blancos	537		
PSOE	48712	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	54821	2	PARTIDO POPULAR
IU	5111	0	IZQUIERDA UNIDA
CDS	14791	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	1003	0	AGRUPACION RUIZ-MATEOS
LV-LV	633	0	LOS VERDES-LISTA VERDE
LVE	526	0	LOS VERDES ECOLOGISTAS
PTE-UC	288	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	462	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	171	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
AR	209	0	ALIANZA POR LA REPUBLICA
PREPAL	553	0	PARTIDO REGIONALISTA DEL PAIS LEONES
