Siglas	Votos	Diputados	Candidatura
censo	594501	420629	
participacion	2483		
abstencion	592018		
nulos	423651		
blancos	624		
PSOE	104367	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	160131	3	PARTIDO POPULAR
IU	22382	0	IZQUIERDA UNIDA
CDS	4064	0	CENTRO DEMOCRATICO Y SOCIAL
CC	102913	2	COALICION CANARIA
VERDES	2452	0	LOS VERDES
LE	1460	0	LOS ECOLOGISTAS
ARM-ADE	634	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PST	563	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PGC	15246	0	PARTIDO DE GRAN CANARIA
PLN	189	0	PARTIDO DE LA LEY NATURAL
PCPE	884	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	262	0	PARTIDO HUMANISTA
NPS	326	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
AIGRANC	1009	0	PARTIDO AGRUPACION INSULAR DE GRAN CANARIA
P. TAGOROR	278	0	PARTIDO TAGOROR
