Siglas	Votos	Diputados	Candidatura
censo	155014	3	
participacion	121127		
abstencion	33887		
nulos	1015		
blancos	1597		
PSOE	42654	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	31997	1	PARTIDO POPULAR
Cs	16467	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	9482	0	UNIDAS PODEMOS
VOX	16755	0	VOX
PACMA	776	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	135	0	RECORTES CERO-GRUPO VERDE
PUM+J	109	0	POR UN MUNDO MÁS JUSTO
PCTE	84	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
P-LIB	56	0	PARTIDO LIBERTARIO
