Siglas	Votos	Diputados	Candidatura
censo	322410	220295	
participacion	2576		
abstencion	319834		
nulos	221081		
blancos	966		
PSOE	115587	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	51421	1	PARTIDO POPULAR
IU	18697	0	IZQUIERDA UNIDA
CDS	19523	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	4176	0	AGRUPACION RUIZ-MATEOS
PA	5116	0	PARTIDO ANDALUCISTA
LV-LV	2062	0	LOS VERDES-LISTA VERDE
PTE-UC	701	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	650	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	274	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	142	0	PARTIDO HUMANISTA
AR	184	0	ALIANZA POR LA REPUBLICA
PED	111	0	UNIDAD CENTRISTA-P.E.D.
