Siglas	Votos	Diputados	Candidatura
censo	908327	620845	
participacion	4637		
abstencion	903690		
nulos	623770		
blancos	1111		
PSOE	162323	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	65212	1	COALICION POPULAR
CDS	30286	0	CENTRO DEMOCRATICO Y SOCIAL
IU	9638	0	COALICION IZQUIERDA UNIDA
EAJ-PNV	179130	3	PARTIDO NACIONALISTA VASCO
HB	97252	2	HERRI BATASUNA
MUC	6863	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
EE	51090	1	EUSKADIKO EZKERRA
PST	2659	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
FE-JONS	751	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	1397	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	704	0	UNIDAD  POPULAR REPUBLICANA
POSI	981	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
