Siglas	Votos	Diputados	Candidatura
censo	355059	287713	
participacion	1935		
abstencion	353124		
nulos	289589		
blancos	724		
PSOE	113752	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	128916	3	PARTIDO POPULAR
IU	20250	0	IZQUIERDA UNIDA
CDS	5867	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	2294	0	LOS VERDES
UV	5014	0	UNIO VALENCIANA
LE	1096	0	LOS ECOLOGISTAS
ARM-ADE	564	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
UPV	6135	0	UNITAT DEL POBLE VALENCIA
PLN	140	0	PARTIDO DE LA LEY NATURAL
PH	99	0	PARTIDO HUMANISTA
POR	209	0	PARTIDO OBRERO REVOLUCIONARIO
FE-JONS	163	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
NPS	119	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
ARDE	501	0	A.R.D.E. FEDERACION REPUBLICANA
ENV	164	0	ESQUERRA NACIONALISTA VALENCIANA
PC	158	0	PARTIDO CANTONALISTA
