Siglas	Votos	Diputados	Candidatura
censo	141714	3	
participacion	107416		
abstencion	34298		
nulos	1010		
blancos	1373		
PSOE	33209	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	31332	1	PARTIDO POPULAR
Cs	16843	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	9787	0	UNIDAS PODEMOS
VOX	12407	0	VOX
PACMA	799	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	265	0	RECORTES CERO-GRUPO VERDE
PUM+J	159	0	POR UN MUNDO MÁS JUSTO
PCTE	133	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
FE de las JONS	99	0	FALANGE ESPAÑOLA DE LAS JONS
