Siglas	Votos	Diputados	Candidatura
censo	346660	5	
participacion	143391		
abstencion	203269		
nulos	0		
blancos	0		
UCD	75271	3	UNION DE CENTRO DEMOCRATICO
PSOE	23292	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	3829	0	PARTIDO COMUNISTA DE ESPAÑA
CD	26901	1	COALICION DEMOCRATICA
PTE	741	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	417	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	622	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BNPG	7899	0	BLOQUE NACIONAL POPULAR GALLEGO
PG-POG-PSG	3348	0	UNIDADE GALEGA
PCARL	606	0	PARTIDO CARLISTA
LCR	465	0	LIGA COMUNISTA REVOLUCIONARIA
