Siglas	Votos	Diputados	Candidatura
censo	106352	48917	
participacion	75913		
abstencion	30439		
nulos	648		
blancos	26586		
PP	26586	2	PARTIDO POPULAR
PSOE	22226	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	9932	0	VOX
SUMAR	4126	0	SUMAR
PACMA	172	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	94	0	FRENTE OBRERO
RECORTES CERO	49	0	RECORTES CERO
PUM+J	36	0	POR UN MUNDO MÁS JUSTO
EXISTE	11348	0	ARAGÓN EXISTE - COALICIÓN EXISTE
PCTE	60	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
ESCAÑOS EN BLANCO	135	0	ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS
PAR	711	0	PARTIDO ARAGONÉS
F.I.A.	28	0	FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN
