Siglas	Votos	Diputados	Candidatura
censo	145054	111707	
participacion	1192		
abstencion	143862		
nulos	112206		
blancos	239		
PSOE	26927	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	32295	1	COALICION POPULAR
CDS	45283	1	CENTRO DEMOCRATICO Y SOCIAL
IU	2202	0	COALICION IZQUIERDA UNIDA
MUC	558	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	572	0	PARTIDO REFORMISTA DEMOCRATICO
PST	432	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
FE-JONS	222	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	284	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	187	0	UNIDAD  POPULAR REPUBLICANA
POSI	176	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
