Siglas	Votos	Diputados	Candidatura
censo	783206	10	
participacion	584061		
abstencion	199145		
nulos	7961		
blancos	1012		
UCD	177843	4	UNION DE CENTRO DEMOCRATICO
PSOE	182850	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	60297	1	PARTIDO COMUNISTA DE ESPAÑA
AP	77932	1	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	40807	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	3438	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
ASDCI	5947	0	ALIANZA SOCIALISTA DEMOCRATICA
AET	2781	0	AGRUPACION ELECTORAL DE TRABAJADORES
AN18	8245	0	ALIANZA NACIONAL 18 DE JULIO
FJONSA	2615	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
FUT	1512	0	FRENTE UNIDAD DE LOS TRABAJADORES
URAS	10821	0	UNIDAD REGIONALISTA
