Siglas	Votos	Diputados	Candidatura
censo	619501	488838	
participacion	13654		
abstencion	605847		
nulos	497087		
blancos	3240		
PSOE	246324	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	166665	3	PARTIDO POPULAR
IU	47908	0	IZQUIERDA UNIDA
PA	19648	0	PARTIDO ANDALUCISTA
CENB	736	0	CIUDADANOS EN BLANCO
CDS	390	0	CENTRO DEMOCRATICO Y SOCIAL
PSA	1558	0	PARTIDO SOCIALISTA DE ANDALUCIA
PH	390	0	PARTIDO HUMANISTA
IR	356	0	IZQUIERDA REPUBLICANA
PFyV	413	0	PARTIDO FAMILIA Y VIDA
DN	190	0	DEMOCRACIA NACIONAL
FE de las JONS	179	0	FALANGE ESPAÑOLA DE LAS JONS
FE	161	0	LA FALANGE
MSR	134	0	MOVIMIENTO SOCIAL REPUBLICANO
PADE	227	0	PARTIDO DEMOCRATA ESPAÑOL
A	456	0	ASAMBLEA DE ANDALUCIA
