Siglas	Votos	Diputados	Candidatura
censo	1091257	801038	
participacion	13683		
abstencion	1077574		
nulos	810346		
blancos	3232		
PP	436740	7	PARTIDO POPULAR
PSOE-PROGR.	280085	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS
IU	42998	0	IZQUIERDA UNIDA
ERC	973	0	ESQUERRA REPUBLICANA DE CATALUNYA
GIL	2727	0	GRUPO INDEPENDIENTE LIBERAL
BLOC-VERDS	12353	0	BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI
UV	2392	0	UNIO VALENCIANA
UC-CDS	913	0	UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL
LVE	8671	0	LOS VERDES-ECOPACIFISTAS
PH	496	0	PARTIDO HUMANISTA
PLN	360	0	PARTIDO DE LA LEY NATURAL
FE	650	0	LA FALANGE
PCPE	1266	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
POSI	968	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
ES2000	886	0	PLATAFORMA ESPAÑA 2000
PADE	909	0	PARTIDO DEMOCRATA ESPAÑOL
FEI-FE 2000	325	0	FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000
EC	192	0	ESTAT CATALA
AR	318	0	ACCION REPUBLICANA
PEDA	774	0	PARTIDO ESPAÑOL DE AUTONOMOS
ENV	228	0	ESQUERRA NACIONALISTA VALENCIANA
II	425	0	INICIATIVA INDEPENDIENTE
