Siglas	Votos	Diputados	Candidatura
censo	881084	635254	
participacion	38883		
abstencion	842201		
nulos	641381		
blancos	13164		
PSOE	236812	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	281077	5	PARTIDO POPULAR
IU	34550	0	IZQUIERDA UNIDA
CDS	11328	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	2276	0	LOS VERDES
BNG	53153	0	BLOQUE NACIONALISTA GALEGO
LE	1883	0	LOS ECOLOGISTAS
ARM-ADE	1156	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PST	1355	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PLN	281	0	PARTIDO DE LA LEY NATURAL
PCPE	874	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	336	0	PARTIDO HUMANISTA
NPS	340	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
CNG	1357	0	CONVERXENCIA NACIONALISTA GALEGA
AG	2252	0	ALTERNATIVA GALEGA
PB	277	0	PARTIDO DE EL BIERZO
