Siglas	Votos	Diputados	Candidatura
censo	424998	652666	
participacion	9479		
abstencion	415519		
nulos	796		
blancos	329214		
PP	172671	3	PARTIDO POPULAR
PSOE	94521	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	24223	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	23536	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	2161	0	EQUO
PACMA	1244	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
PUM+J	581	0	POR UN MUNDO MÁS JUSTO
P.C.P.E.	380	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	167	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
SAIn	344	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
FE de las JONS	522	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	426	0	DEMOCRACIA NACIONAL
CCD	303	0	CIUDADANOS DE CENTRO DEMOCRÁTICO
U.R.C.L.	535	0	UNIDAD REGIONALISTA DE CASTILLA Y LEON
