Siglas	Votos	Diputados	Candidatura
censo	268205	4	
participacion	203403		
abstencion	64802		
nulos	2412		
blancos	833		
PSOE	70821	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	31832	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	11484	0	UNION DE CENTRO DEMOCRATICO
PCE	5495	0	PARTIDO COMUNISTA DE ESPAÑA
CIU	56188	1	CONVERGENCIA I UNIO
CDS	6286	0	CENTRO DEMOCRATICO Y SOCIAL
ERC	11748	0	ESQUERRA REPUBLICANA DE CATALUNYA
FN	743	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1273	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCC	1960	0	PARTIT DELS COMUNISTES DE CATALUNYA
NE	1630	0	NACIONALISTES D'ESQUERRA
UCE	216	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	227	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CE-FCC	255	0	COALICION ELECTORAL FRONT COMUNISTA DE CATALUNYA
