Siglas	Votos	Diputados	Candidatura
censo	267584	4	
participacion	174656		
abstencion	92928		
nulos	2486		
blancos	679		
UCD	54540	2	UNION DE CENTRO DEMOCRATICO
PSOE	42937	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	18340	0	PARTIDO COMUNISTA DE ESPAÑA
CD	5509	0	COALICION DEMOCRATICA
CIU	27399	1	COALICION CONVERGENCIA Y UNIO
UN	1875	0	PARTIDO UNION NACIONAL
PTE	1914	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	355	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
ERFN	13336	0	ESQUERRA REPUBLICANA DE CATALUNYA - FRONT NACIONAL
MC-OIC	562	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BEAN	1476	0	BLOC D'ESQUERRAD'ALLIBERAMENT NACIONAL
IR	1066	0	IZQUIERDA REPUBLICANA
PCARL	461	0	PARTIDO CARLISTA
OCEBR-UCE	618	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
LCR	371	0	LIGA COMUNISTA REVOLUCIONARIA
ULE	171	0	UNION PARA LA LIBERTAD DE EXPRESION
E CATALA	561	0	ESTAT CATALA
