Siglas	Votos	Diputados	Candidatura
censo	466909	6	
participacion	372330		
abstencion	94579		
nulos	15791		
blancos	2148		
PSOE	144232	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	134444	3	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	37148	0	UNION DE CENTRO DEMOCRATICO
PCE	5962	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	18722	0	CENTRO DEMOCRATICO Y SOCIAL
FN	879	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1716	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
SE	509	0	SOLIDARIDAD ESPAÑOLA
PCOE	1178	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
UCE	518	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	450	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
PSM	8633	0	COALICION ELECTORAL PSM-NACIONALISTES DE LES ILLES
