Siglas	Votos	Diputados	Candidatura
censo	982837	8	
participacion	600463		
abstencion	382374		
nulos	5374		
blancos	5764		
PP	209632	3	PARTIDO POPULAR
PSOE	147920	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	141845	2	UNIDOS PODEMOS
C's	74961	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	6398	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	1086	0	RECORTES CERO-GRUPO VERDE
UPyD	1391	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	1442	0	VOX
PCPE	1383	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
EB	2517	0	ESCAÑOS EN BLANCO
PH	414	0	PARTIDO HUMANISTA
PUEDE	336	0	PARTIDO UNIONISTA ESTADO DE ESPAÑA
