Siglas	Votos	Diputados	Candidatura
censo	459128	348943	
participacion	4554		
abstencion	454574		
nulos	351089		
blancos	1601		
PP	70045	1	PARTIDO POPULAR
PSOE	133000	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU	17558	0	IZQUIERDA UNIDA
CIU	107473	2	CONVERGENCIA I UNIO
ERC	17187	0	ESQUERRA REPUBLICANA DE CATALUNYA
LVE	967	0	LOS VERDES EUROPEOS
UC	158	0	UNION CENTRISTA
PRT	242	0	PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES
PH	127	0	PARTIDO HUMANISTA
FEA	206	0	FALANGE ESPAÑOLA AUTENTICA
PICC	145	0	PLATAFORMA INDEPENDENT CIUTADANA DE CATALUNYA
