Siglas	Votos	Diputados	Candidatura
censo	416491	5	
participacion	302324		
abstencion	114167		
nulos	2069		
blancos	3120		
PP	106746	2	PARTIDO POPULAR
PSOE	66062	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
C's	44121	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-COMPROMÍS-EUPV	72281	1	COMPROMÍS-PODEMOS-EUPV: A LA VALENCIANA
PACMA	2985	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	561	0	RECORTES CERO-GRUPO VERDE
UPyD	662	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	711	0	VOX
PCPE	403	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	476	0	FALANGE ESPAÑOLA DE LAS JONS
SOMVAL	415	0	SOM VALENCIANS
CCD	1712	0	CIUDADANOS DE CENTRO DEMOCRÁTICO
