Siglas	Votos	Diputados	Candidatura
censo	61118	13650	
participacion	27349		
abstencion	33769		
nulos	300		
blancos	13446		
PP	13446	1	PARTIDO POPULAR
PSOE	6943	0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	4359	0	VOX
SUMAR	827	0	SUMAR
PACMA	160	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
RECORTES CERO	23	0	RECORTES CERO
PUM+J	40	0	POR UN MUNDO MÁS JUSTO
CpM	1298	0	COALICIÓN POR MELILLA
