Siglas	Votos	Diputados	Candidatura
censo	119616	3	
participacion	93986		
abstencion	25630		
nulos	779		
blancos	1478		
PSOE	26088	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	24853	1	PARTIDO POPULAR
Cs	18460	1	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PODEMOS-IU-EQUO	8931	0	UNIDAS PODEMOS
VOX	11468	0	VOX
PACMA	611	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	183	0	RECORTES CERO-GRUPO VERDE
PACT	276	0	ACTÚA
PUM+J	127	0	POR UN MUNDO MÁS JUSTO
PCTE	89	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
PCOE	184	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
centrados	459	0	CENTRADOS
