Siglas	Votos	Diputados	Candidatura
censo	173546	3	
participacion	118018		
abstencion	55528		
nulos	1204		
blancos	1134		
PP	42332	1	PARTIDO POPULAR
PSOE	29915	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	22430	1	UNIDOS PODEMOS
C's	17934	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	909	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	216	0	RECORTES CERO-GRUPO VERDE
UPyD	239	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	399	0	VOX
PCPE	349	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
EB	487	0	ESCAÑOS EN BLANCO
MAS	93	0	MOVIMIENTO ARAGONÉS SOCIAL
ENTABAN	377	0	ENTABAN
