Siglas	Votos	Diputados	Candidatura
censo	170735	127615	
participacion	560		
abstencion	170175		
nulos	128375		
blancos	169		
PSOE	57361	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	49339	1	COALICION POPULAR
CDS	11054	0	CENTRO DEMOCRATICO Y SOCIAL
IU	3119	0	COALICION IZQUIERDA UNIDA
MUC	1475	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	1870	0	PARTIDO REFORMISTA DEMOCRATICO
PST	346	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
FE-JONS	587	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	307	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	187	0	UNIDAD  POPULAR REPUBLICANA
POSI	209	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
