Siglas	Votos	Diputados	Candidatura
censo	456952	7	
participacion	351595		
abstencion	105357		
nulos	3202		
blancos	875		
UCD	152498	4	UNION DE CENTRO DEMOCRATICO
PSOE	111746	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	33879	0	PARTIDO COMUNISTA DE ESPAÑA
AP	24573	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	12567	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	3104	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	4235	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	2146	0	ALIANZA SOCIALISTA DEMOCRATICA
RSE	1704	0	REFORMA SOCIAL ESPAÑOLA
MS	1066	0	MOVIMIENTO SOCIALISTA
