Siglas	Votos	Diputados	Candidatura
censo	577279	466929	
participacion	5345		
abstencion	571934		
nulos	469223		
blancos	2220		
PSOE	230258	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	128898	2	PARTIDO POPULAR
IU	80977	1	IZQUIERDA UNIDA
CDS	4648	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	1530	0	LOS VERDES
PA	12564	0	PARTIDO ANDALUCISTA
LE	956	0	LOS ECOLOGISTAS
ARM-ADE	457	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PAP	2264	0	PARTIDO ANDALUZ DE PROGRESO
GIL	1298	0	GRUPO INDEPENDIENTE LIBERAL
PLN	134	0	PARTIDO DE LA LEY NATURAL
PCPE	885	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	123	0	PARTIDO HUMANISTA
FE-JONS	195	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
NPS	110	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
