Siglas	Votos	Diputados	Candidatura
censo	898882	389418	
participacion	529337		
abstencion	369545		
nulos	5575		
blancos	136857		
PP	136857	3	PARTIDO POPULAR
PSOE	175671	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	77343	1	VOX
SUMAR	54369	1	SUMAR
CCa	33558	0	COALICIÓN CANARIA
PACMA	3570	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	635	0	FRENTE OBRERO
NC-bc	42430	0	NUEVA CANARIAS - BLOQUE CANARISTA
RECORTES CERO	396	0	RECORTES CERO
PUM+J	563	0	POR UN MUNDO MÁS JUSTO
AHORA CANARIAS-PCPC	883	0	AHORA CANARIAS-PARTIDO COMUNISTA DEL PUEBLO CANARIO
