Siglas	Votos	Diputados	Candidatura
censo	469663	702498	
participacion	26820		
abstencion	442843		
nulos	1315		
blancos	353974		
PP	183244	4	PARTIDO POPULAR
PSOE	88624	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	12608	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	12614	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	2482	0	EQUO
PACMA	1232	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
P.R.C.	44010	0	PARTIDO REGIONALISTA DE CANTABRIA
P.C.P.E.	578	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
ANTICAPITALISTAS	354	0	ANTICAPITALISTAS
UCE	145	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PH	275	0	PARTIDO HUMANISTA
SAIn	269	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
RPS	277	0	REPUBLICANOS
BASTA YA	380	0	BASTA YA, AGRUPACIÓN ABIERTA DE PARTIDOS POLÍTICOS
