Siglas	Votos	Diputados	Candidatura
censo	384133	282070	
participacion	3690		
abstencion	380443		
nulos	285816		
blancos	1014		
PP	152462	3	PARTIDO POPULAR
PSOE-PROGR.	100177	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS
IU	10773	0	IZQUIERDA UNIDA
ERC	662	0	ESQUERRA REPUBLICANA DE CATALUNYA
GIL	668	0	GRUPO INDEPENDIENTE LIBERAL
BLOC-VERDS	6678	0	BLOC NAC. VALENCIA-ELS VERDS-VALENCIANS PEL CANVI
UV	3511	0	UNIO VALENCIANA
UC-CDS	258	0	UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL
LVE	2111	0	LOS VERDES-ECOPACIFISTAS
PH	171	0	PARTIDO HUMANISTA
PLN	131	0	PARTIDO DE LA LEY NATURAL
FE	242	0	LA FALANGE
PCPE	263	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
POSI	997	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
ES2000	118	0	PLATAFORMA ESPAÑA 2000
PADE	62	0	PARTIDO DEMOCRATA ESPAÑOL
EC	113	0	ESTAT CATALA
PC	159	0	PARTIDO CARLISTA
ENV	118	0	ESQUERRA NACIONALISTA VALENCIANA
