Siglas	Votos	Diputados	Candidatura
censo	297515	239808	
participacion	9774		
abstencion	287741		
nulos	243171		
blancos	2917		
PP	130734	3	PARTIDO POPULAR
PSOE	84687	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU	19526	0	IZQUIERDA UNIDA
UC	600	0	UNION CENTRISTA
PRT	226	0	PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES
PH	227	0	PARTIDO HUMANISTA
FEA	171	0	FALANGE ESPAÑOLA AUTENTICA
TC-PNC	183	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
URCL	1289	0	UNIDAD REGIONALISTA DE CASTILLA Y LEON
PREPAL	702	0	SALAMANCA, ZAMORA, LEON
