Siglas	Votos	Diputados	Candidatura
censo	491771	373846	
participacion	1633		
abstencion	490138		
nulos	375639		
blancos	614		
PSOE	204473	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	87831	2	PARTIDO POPULAR
IU	29940	0	IZQUIERDA UNIDA
CDS	37215	0	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	2501	0	AGRUPACION RUIZ-MATEOS
LVE	1220	0	LOS VERDES ECOLOGISTAS
PTE-UC	906	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	744	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	1162	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	541	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
VERDE	1211	0	VERTICE ESPAÑOL REIVINDICAC. DESARROLLO ECOLOGICO
PH	188	0	PARTIDO HUMANISTA
AR	155	0	ALIANZA POR LA REPUBLICA
EX.U.	3406	0	EXTREMADURA UNIDA
