Siglas	Votos	Diputados	Candidatura
censo	644084	458686	
participacion	3963		
abstencion	640121		
nulos	461598		
blancos	964		
PP	194812	3	PARTIDO POPULAR
PSOE	118769	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU	26305	0	IZQUIERDA UNIDA
CC	110338	2	COALICION CANARIA
LVE	609	0	LOS VERDES EUROPEOS
UC	362	0	UNION CENTRISTA
LV-GV	1823	0	LOS VERDES-GRUPO VERDE
PCPE	765	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	473	0	PARTIDO HUMANISTA
FREPIC	1496	0	FRENTE POPULAR POR LA INDEPENDENCIA DE CANARIAS
PCN	722	0	PARTIDO CANARIO NACIONALISTA
