Siglas	Votos	Diputados	Candidatura
censo	546370	288666	
participacion	322988		
abstencion	223382		
nulos	4171		
blancos	31341		
PP	31341	0	PARTIDO POPULAR
PSOE	93448	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	22706	0	VOX
SUMAR	35344	1	SUMAR
ERC	47531	1	ESQUERRA REPUBLICANA DE CATALUNYA
JxCAT - JUNTS	63251	2	JUNTS PER CATALUNYA - JUNTS
PACMA	3531	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
CUP-PR	18229	0	CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA
FO	570	0	FRENTE OBRERO
PDeCAT-E-CiU	3388	0	PARTIT DEMÒCRATA EUROPEU CATALÀ-ESPAI CIU
RECORTES CERO	248	0	RECORTES CERO
PCTE	420	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
