Siglas	Votos	Diputados	Candidatura
censo	375846	5	
participacion	305693		
abstencion	70153		
nulos	7682		
blancos	1885		
PSOE	112186	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	76255	2	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	31245	0	UNION DE CENTRO DEMOCRATICO
PCE	2144	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	12278	0	CENTRO DEMOCRATICO Y SOCIAL
EAJ-PNV	16363	0	PARTIDO NACIONALISTA VASCO-EUZKO ALDERDI JELTZALEA
HB	34744	0	AGRUPACION ELECTORES HERRI BATASUNA
FN	459	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1088	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
EE	8399	0	EUSKADIKO EZKERRA - IZQUIERDA PARA EL SOCIALISMO
UCE	278	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	311	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	235	0	CANDIDATURA DE UNIDAD COMUNISTA
LC (COSI)	141	0	LIGA COMUNISTA (C.OBREROS SOCIAL.INTERNACIONALIS.)
