Siglas	Votos	Diputados	Candidatura
censo	1582192	1217632	
participacion	7398		
abstencion	1574794		
nulos	1223253		
blancos	1756		
PSOE	559426	9	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	328800	5	COALICION POPULAR
CDS	99175	1	CENTRO DEMOCRATICO Y SOCIAL
IU	60857	0	COALICION IZQUIERDA UNIDA
MUC	20095	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	9500	0	PARTIDO REFORMISTA DEMOCRATICO
PST	4759	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
UV	61266	1	UNIO VALENCIANA
PCC	102	0	PARTIT DELS COMUNISTES DE CATALUNYA
FE-JONS	2537	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	2159	0	UNIFICACION COMUNISTA DE ESPAÑA
UPV	28973	0	UNITAT DEL POBLE VALENCIA
LV	4813	0	LOS VERDES
VERDE	3025	0	VERTICE ESPAÑOL REIVINDICACION DESARROLL ECOLOGICO
UPR	1596	0	UNIDAD  POPULAR REPUBLICANA
POSI	1014	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
ENV-URV	2116	0	ESQUERRA NACIONALISTA VALENCIANA
