Siglas	Votos	Diputados	Candidatura
censo	239935	5	
participacion	186342		
abstencion	53593		
nulos	1160		
blancos	360		
UCD	92019	3	UNION DE CENTRO DEMOCRATICO
PSOE	50723	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	11926	0	PARTIDO COMUNISTA DE ESPAÑA
AP	14886	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	5789	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FDC-EDC	5553	0	COALICION ELECT. EQUIPO DE LA DEMOCRACIA CRISTIANA
FDI	770	0	FRENTE DEMOCRATICO DE IZQUIERDAS
ASDCI	892	0	ALIANZA SOCIALISTA DEMOCRATICA
AN18	775	0	ALIANZA NACIONAL 18 DE JULIO
RSE	771	0	REFORMA SOCIAL ESPAÑOLA
FJONSA	718	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
