Siglas	Votos	Diputados	Candidatura
censo	395282	275974	
participacion	3996		
abstencion	391286		
nulos	278681		
blancos	972		
PSOE	97010	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	80922	2	COALICION POPULAR
CDS	26106	0	CENTRO DEMOCRATICO Y SOCIAL
IU	4244	0	COALICION IZQUIERDA UNIDA
EAJ-PNV	4935	0	PARTIDO NACIONALISTA VASCO
HB	37998	1	HERRI BATASUNA
MUC	1552	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	5481	0	PARTIDO REFORMISTA DEMOCRATICO
EE	7645	0	EUSKADIKO EZKERRA
PST	1202	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
UCE	618	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	446	0	UNIDAD  POPULAR REPUBLICANA
POSI	349	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PMCN	1932	0	PARTIDO MODERADO-CENTRISTAS DE NAVARRA
