Siglas	Votos	Diputados	Candidatura
censo	331744	5	
participacion	257480		
abstencion	74264		
nulos	4856		
blancos	540		
UCD	69014	2	UNION DE CENTRO DEMOCRATICO
PSOE	59926	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	41345	1	PARTIDO COMUNISTA DE ESPAÑA
AP	15216	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PDPC	37146	1	COALICION ELECT.PACTE DEMOCRATIC PER CATALUNYA
UDC-IDCC	14199	0	UNIO DEL CENTRE I LA DEM. CRISTIANA DE CATALUNYA
EC-FED	10864	0	COALICION ELECTORAL ESQUERRA DE CATALUÑA
AET	1141	0	AGRUPACION ELECTORAL DE TRABAJADORES
FJONSA	716	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
FUT	2219	0	FRENTE UNIDAD DE LOS TRABAJADORES
PPROV	298	0	PARTIDO PROVERISTA
