Siglas	Votos	Diputados	Candidatura
censo	502737	356331	
participacion	1610		
abstencion	501127		
nulos	357843		
blancos	212		
PSOE	113905	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	98173	2	COALICION POPULAR
CDS	73842	2	CENTRO DEMOCRATICO Y SOCIAL
IU	19508	0	COALICION IZQUIERDA UNIDA
PRD	7793	0	PARTIDO REFORMISTA DEMOCRATICO
PST	1851	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
AIC	6927	0	COALICION AGRUPACIONES INDEPENDIENTES DE CANARIAS
FE-JONS	692	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	1415	0	UNIFICACION COMUNISTA DE ESPAÑA
AC-INC	21393	0	ASAMBLEA CANARIA-IZQUIERDA NACIONALISTA CANARIA
UPR	967	0	UNIDAD  POPULAR REPUBLICANA
POSI	1389	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
