Siglas	Votos	Diputados	Candidatura
censo	854204	10	
participacion	679298		
abstencion	174906		
nulos	14728		
blancos	3318		
PSOE	196974	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	79866	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
PCE	14537	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	9815	0	CENTRO DEMOCRATICO Y SOCIAL
EAJ-PNV	221801	4	PARTIDO NACIONALISTA VASCO-EUZKO ALDERDI JELTZALEA
HB	87100	1	AGRUPACION ELECTORES HERRI BATASUNA
FN	1289	0	ASOCIACION POLITICA FUERZA NUEVA
PST	3815	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
EE	43591	0	EUSKADIKO EZKERRA - IZQUIERDA PARA EL SOCIALISMO
UCE	1225	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	478	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	761	0	CANDIDATURA DE UNIDAD COMUNISTA
