Siglas	Votos	Diputados	Candidatura
censo	305672	5	
participacion	240936		
abstencion	64736		
nulos	5068		
blancos	764		
PSOE	123902	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	57736	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	29832	0	UNION DE CENTRO DEMOCRATICO
PCE	3831	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	4528	0	CENTRO DEMOCRATICO Y SOCIAL
FN	785	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1595	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
EU	11988	0	EXTREMADURA UNIDA
UCE	263	0	UNIFICACION COMUNISTA DE ESPAÑA
CUC	258	0	CANDIDATURA DE UNIDAD COMUNISTA
MFE	212	0	MOVIMIENTO FALANGISTA DE ESPAÑA
FE-JONS	4	0	FALANGE ESPAÑOLA DE LAS JONS
LCR-MC	2	0	COALICION ELECTORAL IZQUIERDA COMUNISTA
PP	168	0	PARTIDO PROVERISTA
