Siglas	Votos	Diputados	Candidatura
censo	278280	5	
participacion	184489		
abstencion	93791		
nulos	1590		
blancos	360		
UCD	80854	3	UNION DE CENTRO DEMOCRATICO
PSOE	67782	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	13534	0	PARTIDO COMUNISTA DE ESPAÑA
CD	8067	0	COALICION DEMOCRATICA
UN	3097	0	PARTIDO UNION NACIONAL
PSA-PA	5074	0	PARTIDO ANDALUCISTA
PTE	872	0	PARTIDO DEL TRABAJO DE ESPAÑA
ORT	302	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	731	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
IR	413	0	IZQUIERDA REPUBLICANA
PCARL	144	0	PARTIDO CARLISTA
PLIB	1484	0	PARTIDO LIBERAL
ULE	185	0	UNION PARA LA LIBERTAD DE EXPRESION
