Siglas	Votos	Diputados	Candidatura
censo	3930232	3024362	
participacion	77098		
abstencion	3853134		
nulos	3052310		
blancos	19319		
PSOE	1268028	14	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	485504	5	PARTIDO POPULAR
IU	198116	2	IZQUIERDA UNIDA
CiU	586854	6	CONVERGENCIA i UNIO
ERC	428986	4	ESQUERRA REPUBLICANA DE CATALUNYA
CENB	2686	0	CIUDADANOS EN BLANCO
CDS	2113	0	CENTRO DEMOCRATICO Y SOCIAL
EV-AE	26739	0	ELS VERDS-L'ALTERNATIVA ECOLOGISTA
PH	1141	0	PARTIDO HUMANISTA
IR	1889	0	IZQUIERDA REPUBLICANA
PFyV	1586	0	PARTIDO FAMILIA Y VIDA
DN	1029	0	DEMOCRACIA NACIONAL
PCPE	1534	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	1359	0	FALANGE ESPAÑOLA DE LAS JONS
FE	999	0	LA FALANGE
POSI	2691	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
MSR	522	0	MOVIMIENTO SOCIAL REPUBLICANO
PADE	591	0	PARTIDO DEMOCRATA ESPAÑOL
Ei	1812	0	ESCONS INSUBMISOS-ALT. DELS DEMOCRATES DESCONTENTS
PNCA	566	0	PARTIDO NACIONALISTA CALO
L.I. (LIT-CI)	324	0	LUCHA INTERNACIONALISTA
FDE	377	0	FRENTE DEMOCRATICO ESPAÑOL
N	410	0	ESTADO NACIONAL EUROPEO
