Siglas	Votos	Diputados	Candidatura
censo	899578	665111	
participacion	2659		
abstencion	896919		
nulos	668432		
blancos	996		
PSOE	290886	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	195031	3	PARTIDO POPULAR
IU	59491	1	IZQUIERDA UNIDA
CDS	66230	1	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	7784	0	AGRUPACION RUIZ-MATEOS
LV-LV	10312	0	LOS VERDES-LISTA VERDE
UV	3960	0	UNIO VALENCIANA
LVE	6348	0	LOS VERDES ECOLOGISTAS
PTE-UC	3162	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	2420	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	1632	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UPV	6985	0	UNITAT DEL POBLE VALENCIA
FE-JONS	1359	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
VERDE	889	0	VERTICE ESPAÑOL REIVINDICAC. DESARROLLO ECOLOGICO
CSD	1871	0	COALICION SOCIALDEMOCRATA
PH	398	0	PARTIDO HUMANISTA
AR	570	0	ALIANZA POR LA REPUBLICA
ENV-URV	360	0	ESQUERRA NACIONALISTA VALENCIANA - URV
COA	1041	0	COALICION ALICANTINISTA ALICANTON
