Siglas	Votos	Diputados	Candidatura
censo	901115	1264872	
participacion	87930		
abstencion	813185		
nulos	4906		
blancos	633723		
PP	223906	3	PARTIDO POPULAR
PSOE	185526	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	83755	1	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	24721	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	4033	0	EQUO
PACMA	2125	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
FAC	92828	1	FORO DE CIUDADANOS
Eb	2532	0	ESCAÑOS EN BLANCO
PUM+J	383	0	POR UN MUNDO MÁS JUSTO
P.C.P.E.	1202	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	209	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
PH	284	0	PARTIDO HUMANISTA
SAIn	282	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
HARTOS.ORG	867	0	HARTOS.ORG
ANDECHA	1087	0	ANDECHA ASTUR
PDYC	304	0	PARTIDO DEMOCRATICO Y CONSTITUCIONAL
