Siglas	Votos	Diputados	Candidatura
censo	406058	279830	
participacion	1825		
abstencion	404233		
nulos	281176		
blancos	530		
PSOE	105261	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	43499	1	COALICION POPULAR
CDS	11376	0	CENTRO DEMOCRATICO Y SOCIAL
CIU	88278	2	CONVERGENCIA I UNIO
IU	10788	0	COALICION IZQUIERDA UNIDA
MUC	1196	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
ERC	7240	0	ESQUERRA REPUBLICANA DE CATALUNYA
PST	1218	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCC	2899	0	PARTIT DELS COMUNISTES DE CATALUNYA
UCE	457	0	UNIFICACION COMUNISTA DE ESPAÑA
AV	2603	0	LISTA ALTERNATIVA VERDE
UPR	287	0	UNIDAD  POPULAR REPUBLICANA
POSI	293	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PORE	349	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
PSDC	689	0	PARTIT SOCIALDEMOCRATA DE CATALUNYA
