Siglas	Votos	Diputados	Candidatura
censo	1096525	807525	
participacion	4857		
abstencion	1091668		
nulos	810590		
blancos	1129		
PSOE	473743	8	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	169409	3	COALICION POPULAR
CDS	29033	0	CENTRO DEMOCRATICO Y SOCIAL
IU	66034	1	COALICION IZQUIERDA UNIDA
MUC	11020	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	4428	0	PARTIDO REFORMISTA DEMOCRATICO
PA	32515	0	PARTIDO ANDALUCISTA
PST	2565	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
FE-JONS	988	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	841	0	UNIFICACION COMUNISTA DE ESPAÑA
AV	2224	0	LISTA ALTERNATIVA VERDE
VERDE	1208	0	VERTICE ESPAÑOL REIVINDICACION DESARROLL ECOLOGICO
UPR	512	0	UNIDAD  POPULAR REPUBLICANA
POSI	378	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PSPA	1760	0	PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ
CUN	448	0	COALICION DE UNIDAD NACIONAL
