Siglas	Votos	Diputados	Candidatura
censo	1175582	932668	
participacion	18487		
abstencion	1157095		
nulos	940191		
blancos	5539		
P.S.O.E.	384156	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	489831	7	PARTIDO POPULAR
I.U.	21087	0	IZQUIERDA UNIDA
UPyD	6614	0	UNION PROGRESO Y DEMOCRACIA
ESQUERRA	1923	0	ESQUERRA REPUBLICANA DE CATALUNYA
C's	685	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PACMA	1412	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
LV-GV	2263	0	LOS VERDES-GRUPO VERDE
BLOC-IDPV-EV-EE	6711	0	BLOC-INICIATIVA-VERDS
PUM+J	586	0	POR UN MUNDO MAS JUSTO
P.S.D.	1308	0	PARTIDO SOCIAL DEMOCRATA
P.C.P.E.	708	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
CENB	594	0	CIUDADANOS EN BLANCO
FE de las JONS	933	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
PFyV	265	0	FAMILIA Y VIDA
PH	305	0	PARTIDO HUMANISTA
EV-LV	3205	0	ELS VERDS-LOS VERDES
RCN-NOK	1837	0	REPRESENTACION CANNABICA NAVARRA
AES	139	0	ALTERNATIVA ESPAÑOLA
E-2000	601	0	ESPAÑA 2000
CVa	305	0	COALICIO VALENCIANA
F.A.	281	0	FALANGE AUTENTICA
A.u.N.	148	0	ALIANZA NACIONAL
C.D.L.	347	0	CENTRO DEMOCRATICO LIBERAL
O.N.V.	230	0	OPCIO NACIONALISTA VALENCIANA
plRV	140	0	PER LA REPUBLICA VALENCIANA
Centristas PCTR	164	0	PARTIDO CENTRISTAS
